CODBARRAS;CATEGORIA;NOME PRODUTO;FAMILIA;COD SFA
7896380603961;DESCOLORANTE;DESC WHITENER VIOLET AND SHINE 900G;COLORAÇÃO;2993
7896380605552;DESCOLORANTE;DESC WHITENER PLATINE BLOND 900G;COLORAÇÃO;2994
7896380605583;DESCOLORANTE;DESC WHITENER PLATINUM PLEX 900G;COLORAÇÃO;2995
7896380600441;SH TONALIZANTE;PHYTOGEN SH DESAMARELADOR;SEM FAMÍLIA;2996
7896380600588;SH TONALIZANTE;PHYTOGEN SH VIOLET 120 ML;SEM FAMÍLIA;2998
7896380600069;FINALIZADORES;PHYTOGEN FRIZZ HAIR;TRATAMENTO;3000
7896380600595;FINALIZADORES;PHYTOGEN ANTIQUEDA;TRATAMENTO;3001
7896380604746;FINALIZADORES;PHYTOGEN POWER KERATIN;SEM FAMÍLIA;3002
789638060474;FINALIZADORES;PHYTOGEN POWER KERATIN;SEM FAMÍLIA;3002
7896380600601;FINALIZADORES;PHYTOGEN HAIR GLOSS;SEM FAMÍLIA;3003
7896380607020;TRATAMENTO;PHYTOGEN SH FUSION;SEM FAMÍLIA;3020
7896380607037;TRATAMENTO;PHYTOGEN COND FUSION;SEM FAMÍLIA;3021
7896380607051;TRATAMENTO;PHYTOGEN LEAVE IN FUSION;SEM FAMÍLIA;3022
7896380607044;TRATAMENTO;PHYTOGEN MASC FUSION;SEM FAMÍLIA;3023
7896380607006;TRATAMENTO;PHYTOGEN LEAVE IN HIDRA CACHO;SEM FAMÍLIA;3040
7896380606849;TRATAMENTO;PHYTOGEN SH MEN FRESH DETOX;SEM FAMÍLIA;3047
7896380606900;TRATAMENTO;PHYTOGEN SH MEN ANTICASPA;SEM FAMÍLIA;3049
7896380607358;TRATAMENTO;KERAGEN SH TUTTI FRUTTI;SEM FAMÍLIA;3061
7896380607365;TRATAMENTO;KERAGEN COND TUTTI FRUTTI;SEM FAMÍLIA;3062
7896380607372;TRATAMENTO;KERAGEN LEAVE IN TUTTI FRUTTI;SEM FAMÍLIA;3063
7896380607389;TRATAMENTO;KERAGEN SH SWEET VANILA;SEM FAMÍLIA;3064
7896380607396;TRATAMENTO;KERAGEN COND SWEET VANILA;SEM FAMÍLIA;3065
7896380607402;TRATAMENTO;KERAGEN LEAVE IN SWEET VANILA;SEM FAMÍLIA;3066
7896380607419;TRATAMENTO;KERAGEN SH CHOCO NUTS;SEM FAMÍLIA;3067
7896380607426;TRATAMENTO;KERAGEN COND CHOCO NUTS;SEM FAMÍLIA;3068
7896380607433;TRATAMENTO;KERAGEN LEAVE IN CHOCO NUTS;SEM FAMÍLIA;3069
7896380607938;TRATAMENTO;KIT PROMO MAIS COR SH E COND;TRATAMENTO;3210
7896380607945;TRATAMENTO;KIT PROMO MAIS FORCA SH E COND;TRATAMENTO;3211
789638060794;TRATAMENTO;KIT PROMO MAIS FORCA SH E COND;TRATAMENTO;3211
7896380607952;TRATAMENTO;KIT PROMO MAIS HIDRATACAO SH E COND;TRATAMENTO;3212
7896380601592;COLORAÇÃO TEMPORÁRIA;KERATON B BRILHO CACAU;COLORAÇÃO;4012
7896380607068;COLORAÇÃO TEMPORÁRIA;KERATON B BRILHO AMORA;COLORAÇÃO;4021
7896380607532;RECARGA DE COR;KERATON HARD RECARGA BLUE;COLORAÇÃO;4096
7896380607549;RECARGA DE COR;KERATON HARD RECARGA PINK;COLORAÇÃO;4097
7896380607556;RECARGA DE COR;KERATON HARD RECARGA RED;COLORAÇÃO;4098
7896380607563;RECARGA DE COR;KERATON HARD RECARGA VIOLET;COLORAÇÃO;4099
7896380607266;COLORAÇÃO TEMPORÁRIA FASHION;KERATON HARD GINGER FOX;COLORAÇÃO;4116
7896380607273;COLORAÇÃO TEMPORÁRIA FASHION;KERATON HARD FOXXY VIBE;COLORAÇÃO;4117
7896380607297;COLORAÇÃO TEMP FASHION NEON;KERATON NEON COSMIC FLAMINGO;COLORAÇÃO;4208
7896380607112;COLORAÇÃO TEMP FASHION LIGHT;KERATON LIGHT CUP CAKE;COLORAÇÃO;4300
7896380607082;COLORAÇÃO TEMP FASHION LIGHT;KERATON LIGHT MARSH MALLOW;COLORAÇÃO;4301
7896380607105;COLORAÇÃO TEMP FASHION LIGHT;KERATON LIGHT SUGGAR CORAL;COLORAÇÃO;4302
7896380607099;COLORAÇÃO TEMP FASHION LIGHT;KERATON LIGHT SWEET MINT;COLORAÇÃO;4303
7896380607075;COLORAÇÃO TEMP FASHION LIGHT;KERATON LIGHT COTTON CAND;COLORAÇÃO;4304
7896380606566;MATIZADOR;KERATON SHINE MASK CHOCOLATE;TRATAMENTO;4358
7896380606498;MATIZADOR;KERATON SHINE MASK PRETO AZL;TRATAMENTO;4359
7896380606504;MATIZADOR;KERATON SHINE MASK GELO;TRATAMENTO;4360
7896380606511;MATIZADOR;KERATON SHINE MASK PRATA;TRATAMENTO;4361
7896380616060;MATIZADOR;KERATON SHINE MASK PEROLA 300G;TRATAMENTO;4362
7896380606528;MATIZADOR;KERATON SHINE MASK PEROLA;TRATAMENTO;4362
7896380606535;MATIZADOR;KERATON SHINE MASK VERMELHO;TRATAMENTO;4363
7896380606542;MATIZADOR;KERATON SHINE MASK COBRE;TRATAMENTO;4364
7896380606559;MATIZADOR;KERATON SHINE MASK MARSALA;TRATAMENTO;4365
7896380607464;POMADA COLORIDA;KERATON WAX COLORS AMARELA;SEM FAMÍLIA;4390
7896380607471;POMADA COLORIDA;KERATON WAX COLORS AZUL;SEM FAMÍLIA;4391
7896380607488;POMADA COLORIDA;KERATON WAX COLORS VERDE;SEM FAMÍLIA;4392
7896380607495;POMADA COLORIDA;KERATON WAX COLORS PRATA;SEM FAMÍLIA;4393
7896380607457;POMADA COLORIDA;KERATON WAX COLORS ROSA;SEM FAMÍLIA;4394
7896380607501;POMADA COLORIDA;KERATON WAX COLORS VIOLETA;SEM FAMÍLIA;4395
7896380607518;POMADA COLORIDA;KERATON WAX COLORS VERMELHO;SEM FAMÍLIA;4396
7896380607754;POMADA COLORIDA;KERATON WAX COLORS LARANJA NEON;SEM FAMÍLIA;4397
7896380607761;POMADA COLORIDA;KERATON WAX COLORS ROSA NEON;SEM FAMÍLIA;4398
7896380607778;POMADA COLORIDA;KRATON WAX COLORS VERDE NEON;SEM FAMÍLIA;4399
7896380604319;COLORAÇÃO TEMPORÁRIA HENNA;KERATON HENNA PRETO;COLORAÇÃO;4400
7896380604357;COLORAÇÃO TEMPORÁRIA HENNA;KERATON HENNA CHOCOLATE;COLORAÇÃO;4401
7896380604364;COLORAÇÃO TEMPORÁRIA HENNA;KERATON HENNA VERM INTENSO;COLORAÇÃO;4402
7896380604418;COLORAÇÃO TEMPORÁRIA HENNA;KERATON HENNA COBRE;COLORAÇÃO;4403
7896380604302;COLORAÇÃO TEMPORÁRIA HENNA;KERATON HENNA CASTANHO CLARO;COLORAÇÃO;4404
7896380604432;COLORAÇÃO TEMPORÁRIA HENNA;KERATON HENNA CASTANHO ESCURO;COLORAÇÃO;4405
7896380607570;COLORAÇÃO HIPOALERGENICA;KERATON NO LIMITS 1.0;COLORAÇÃO;4465
7896380607587;COLORAÇÃO HIPOALERGENICA;KERATON NO LIMITS 3.0;COLORAÇÃO;4466
7896380607594;COLORAÇÃO HIPOALERGENICA;KERATON NO LIMITS 4.0;COLORAÇÃO;4467
7896380607600;COLORAÇÃO HIPOALERGENICA;KERATON NO LIMITS 5.0;COLORAÇÃO;4468
7896380607617;COLORAÇÃO HIPOALERGENICA;KERATON NO LIMITS 6.0;COLORAÇÃO;4469
7896380607624;COLORAÇÃO HIPOALERGENICA;KERATON NO LIMITS 7.0;COLORAÇÃO;4470
7896380607631;COLORAÇÃO HIPOALERGENICA;KERATON NO LIMITS 8.0;COLORAÇÃO;4471
7896380607648;COLORAÇÃO HIPOALERGENICA;KERATON NO LIMITS 6.1;COLORAÇÃO;4472
7896380607655;COLORAÇÃO HIPOALERGENICA;KERATON NO LIMITS 7.1;COLORAÇÃO;4473
7896380607662;COLORAÇÃO HIPOALERGENICA;KERATON NO LIMITS 9.1;COLORAÇÃO;4474
7896380607679;COLORAÇÃO HIPOALERGENICA;KERATON NO LIMITS 6.26;COLORAÇÃO;4475
7896380607686;COLORAÇÃO HIPOALERGENICA;KERATON NO LIMITS 8.34;COLORAÇÃO;4476
7896380607693;COLORAÇÃO HIPOALERGENICA;KERATON NO LIMITS 8.44;COLORAÇÃO;4477
7896380607709;COLORAÇÃO HIPOALERGENICA;KERATON NO LIMITS 6.66;COLORAÇÃO;4478
7896380607716;COLORAÇÃO HIPOALERGENICA;KERATON NO LIMITS 5.7;COLORAÇÃO;4479
7896380607723;COLORAÇÃO HIPOALERGENICA;KERATON NO LIMITS 6.7;COLORAÇÃO;4480
7896380607730;COLORAÇÃO HIPOALERGENICA;KERATON NO LIMITS 12.111;COLORAÇÃO;4481
7896380607747;COLORAÇÃO HIPOALERGENICA;KERATON NO LIMITS 9.89;COLORAÇÃO;4482
7896380607808;COLORAÇÃO HIPOALERGENICA;KERATON NO LIMITS 2.0 50G;COLORAÇÃO;4483
7896380607815;COLORAÇÃO HIPOALERGENICA;KERATON NO LIMITS 7.7 50G;SEM FAMÍLIA;4484
7896380607822;COLORAÇÃO HIPOALERGENICA;KERATON NO LIMITS 7.44 50G;SEM FAMÍLIA;4485
7896380604838;COLORAÇÃO PERMANENTE;KERATON DUAL BLOCK 10.0;COLORAÇÃO;4509
7896380604906;COLORAÇÃO PERMANENTE;KERATON DUAL BLOCK 10.1;COLORAÇÃO;4515
7896380604845;COLORAÇÃO PERMANENTE;KERATON DUAL BLOCK 7.01;COLORAÇÃO;4516
7896380604852;COLORAÇÃO PERMANENTE;KERATON DUAL BLOCK 8.01;COLORAÇÃO;4517
7896380605019;COLORAÇÃO PERMANENTE;KERATON DUAL BLOCK 5.22;COLORAÇÃO;4518
7896380605392;COLORAÇÃO PERMANENTE;KERATON DUAL BLOCK 9.02;COLORAÇÃO;4520
7896380604920;COLORAÇÃO PERMANENTE;KERATON DUAL BLOCK 8.3;COLORAÇÃO;4522
7896380604944;COLORAÇÃO PERMANENTE;KERATON DUAL BLOCK 6.41;COLORAÇÃO;4523
7896380605026;COLORAÇÃO PERMANENTE;KERATON DUAL BLOCK 6.71;COLORAÇÃO;4534
7896380605095;COLORAÇÃO PERMANENTE;KERATON DUAL BLOCK 9.8;COLORAÇÃO;4539
7896380607143;COLORAÇÃO PERMANENTE;KERATON DUAL BLOCK 0.1;COLORAÇÃO;4542
7896380607150;COLORAÇÃO PERMANENTE;KERATON DUAL BLOCK 0.2;COLORAÇÃO;4543
7896380606160;COLORAÇÃO SEMI PERMANENTE;KERATON DEMI COLOR 6.31;COLORAÇÃO;4620
7896380606177;COLORAÇÃO SEMI PERMANENTE;KERATON DEMI COLOR 7.31;COLORAÇÃO;4621
7896380605989;COLORAÇÃO PERMANENTE KIT;KERATON SELFIE 5.3;COLORAÇÃO;4715
7896380605996;COLORAÇÃO PERMANENTE KIT;KERATON SELFIE 6.3;COLORAÇÃO;4716
7896380606023;COLORAÇÃO PERMANENTE KIT;KERATON SELFIE 6.34;COLORAÇÃO;4717
7896380606030;COLORAÇÃO PERMANENTE KIT;KERATON SELFIE 6.31;COLORAÇÃO;4718
7896380606047;COLORAÇÃO PERMANENTE KIT;KERATON SELFIE 7.31;COLORAÇÃO;4719
7896380606962;COLORAÇÃO PERM KIT FASHION;KERATON MY CRUSH PEACH;COLORAÇÃO;4803
7896380601387;OXIDANTE(0);EMULSAO WHITENER 10 VOL;COLORAÇÃO;4900
7896380301387;OXIDANTE(0);EMULSAO WHITENER 10 VOL;COLORAÇÃO;4900
7896380600823;OXIDANTE(0);OX WHITENER 20 VOL 100G;COLORAÇÃO;4901
7896380600830;OXIDANTE(0);OX WHITENER 30 VOL;COLORAÇÃO;4902
7896380603992;DESCOLORANTE;DESCOLORANTE BLEND TO BLOND - DUST FREE (AZUL) 900G;SEM FAMÍLIA;4915
7896380603022;DESCOLORANTE;DESCOLORANTE BLEND TO BLOND - DUST FREE (AZUL) 300G;SEM FAMÍLIA;4916
7896380615100;DESCOLORANTE;DESCOLORANTE BLEND TO BLOND - DUST FREE (AZUL) 300G;SEM FAMÍLIA;4916
7896380607785;OXIDANTE(0);OXIDANTE NO LIMITS 20VOL;COLORAÇÃO;4919
7896380607792;OXIDANTE(0);OXIDANTE NO LIMITS 30VOL;COLORAÇÃO;4920
7896380604739;FINALIZADORES;PHYTOGEN RMC REPAIR;TRATAMENTO;3004
7896380605590;TRATAMENTO;PHYTOGEN SH TNT;TRATAMENTO;3024
789638060559;TRATAMENTO;PHYTOGEN SH TNT;TRATAMENTO;3024
7896380605606;TRATAMENTO;PHYTOGEN COND TNT;TRATAMENTO;3025
789638060560;TRATAMENTO;PHYTOGEN COND TNT;TRATAMENTO;3025
7896380606641;TRATAMENTO;PHYTOGEN LEAVE IN TNT;TRATAMENTO;3026
789638060664;TRATAMENTO;PHYTOGEN LEAVE IN TNT;TRATAMENTO;3026
7896380606405;TRATAMENTO;PHYTOGEN MASC TNT;TRATAMENTO;3027
789638060640;TRATAMENTO;PHYTOGEN MASC TNT;TRATAMENTO;3027
7896380606863;TRATAMENTO;PHYTOGEN SH DESMAIA FIO;TRATAMENTO;3028
7896380606870;TRATAMENTO;PHYTOGEN COND DESMAIA FIO;TRATAMENTO;3029
7896380606887;TRATAMENTO;PHYTOGEN LEAVE IN DESMAIA FIO;TRATAMENTO;3030
789638060688;TRATAMENTO;PHYTOGEN LEAVE IN DESMAIA FIO;TRATAMENTO;3030
7896380605453;TRATAMENTO;PHYTOGEN MASC DESMAIA FIO;TRATAMENTO;3031
7896380605743;TRATAMENTO;PHYTOGEN SH MUITO+LISO;TRATAMENTO;3032
789638060574;TRATAMENTO;PHYTOGEN SH MUITO+LISO;TRATAMENTO;3032
7896380605750;TRATAMENTO;PHYTOGEN COND MUITO+LISO;TRATAMENTO;3033
789638060575;TRATAMENTO;PHYTOGEN COND MUITO+LISO;TRATAMENTO;3033
7896380606979;TRATAMENTO;PHYTOGEN LEAVE IN MUITO+LISO;TRATAMENTO;3034
789638060697;TRATAMENTO;PHYTOGEN LEAVE IN MUITO+LISO;TRATAMENTO;3034
7896380606481;TRATAMENTO;PHYTOGEN DEFRIZANTE MULT;TRATAMENTO;3035
7896380605767;TRATAMENTO;PHYTOGEN MASC MUITO+LISO;TRATAMENTO;3036
789638060576;TRATAMENTO;PHYTOGEN MASC MUITO+LISO;TRATAMENTO;3036
7896380606429;TRATAMENTO;PHYTOGEN SH CACHOS;TRATAMENTO;3037
789638060642;TRATAMENTO;PHYTOGEN SH CACHOS;TRATAMENTO;3037
7896380605651;TRATAMENTO;PHYTOGEN MULTIFUNCIONAL (TODOS OS TIPOS);TRATAMENTO;3038
7896380606474;TRATAMENTO;PHYTOGEN COND MULT CACHOS;TRATAMENTO;3038
789638060647;TRATAMENTO;PHYTOGEN COND MULT CACHOS;TRATAMENTO;3038
7896380605620;TRATAMENTO;PHYTOGEN CACHEADOS 2ABC E 3A;TRATAMENTO;3039
7896380606443;TRATAMENTO;PHYTOGEN LEAVE IN CACHOS;TRATAMENTO;3039
789638060644;TRATAMENTO;PHYTOGEN LEAVE IN CACHOS;TRATAMENTO;3039
7896380606436;TRATAMENTO;PHYTOGEN MASC CACHOS;TRATAMENTO;3041
789638060643;TRATAMENTO;PHYTOGEN MASC CACHOS;TRATAMENTO;3041
7896380607129;TRATAMENTO;PHYTOGEN LEAVE IN VERAO MULT;TRATAMENTO;3042
789638060712;TRATAMENTO;PHYTOGEN LEAVE IN VERAO MULT;TRATAMENTO;3042
7896380607242;TRATAMENTO;PHYTOGEN TEXT SUMMER WAVES;TRATAMENTO;3043
789638060724;TRATAMENTO;PHYTOGEN TEXT SUMMER WAVES;TRATAMENTO;3043
7896380605477;TRATAMENTO;PHYTOGEN MASC TRAT CHOQUE;TRATAMENTO;3044
789638060547;TRATAMENTO;PHYTOGEN MASC TRAT CHOQUE;TRATAMENTO;3044
7896380606917;TRATAMENTO;PHYTOGEN SH ANTIQUEDA;TRATAMENTO;3045
7896380606924;TRATAMENTO;PHYTOGEN COND ANTIQUEDA;TRATAMENTO;3046
7896380606856;TRATAMENTO;PHYTOGEN SH MEN ANTIQUEDA;TRATAMENTO;3048
789638060685;TRATAMENTO;PHYTOGEN SH MEN ANTIQUEDA;TRATAMENTO;3048
7896380605507;SH TONALIZANTE;PHYTOGEN SH SILVER;TRATAMENTO;3050
789638060550;SH TONALIZANTE;PHYTOGEN SH SILVER;TRATAMENTO;3050
7896380605514;SH TONALIZANTE;PHYTOGEN SH GRAFITE;TRATAMENTO;3051
789638060551;SH TONALIZANTE;PHYTOGEN SH GRAFITE;TRATAMENTO;3051
7896380605521;SH TONALIZANTE;PHYTOGEN SH VIOLET;TRATAMENTO;3052
789638060552;SH TONALIZANTE;PHYTOGEN SH VIOLET;TRATAMENTO;3052
7896380603862;TRATAMENTO;KERAGEN SH NEUTRO;TRATAMENTO;3053
789638060386;TRATAMENTO;KERAGEN SH NEUTRO;TRATAMENTO;3053
7896380603602;TRATAMENTO;KERAGEN SH ANTI RESIDUO;TRATAMENTO;3054
789638060360;TRATAMENTO;KERAGEN SH ANTI RESIDUO;TRATAMENTO;3054
7896380603695;TRATAMENTO;KERAGEN SH SELA CUTICULA;TRATAMENTO;3055
789638060369;TRATAMENTO;KERAGEN SH SELA CUTICULA;TRATAMENTO;3055
7896380603701;TRATAMENTO;KERAGEN COND SELA CUTICULA;TRATAMENTO;3056
7896380602483;TRATAMENTO;KERAGEN COND SELA CUTICULA;TRATAMENTO;3056
7896380606375;TRATAMENTO;KERAGEN MASC SELA CUTICULA;TRATAMENTO;3057
7896380603725;TRATAMENTO;KERAGEN MASC SELA CUTICULA;TRATAMENTO;3057
789638060637;TRATAMENTO;KERAGEN MASC SELA CUTICULA;TRATAMENTO;3057
7896380603657;TRATAMENTO;KERAGEN SH NUTRI COLOR;TRATAMENTO;3058
7896380603664;TRATAMENTO;KERAGEN COND NUTRI COLOR;TRATAMENTO;3059
7896380606382;TRATAMENTO;KERAGEN MASC NUTRI COLOR;TRATAMENTO;3060
7896380603688;TRATAMENTO;KERAGEN MASC NUTRI COLOR;TRATAMENTO;3060
7896380607334;FINALIZADORES;PHYTOGEN RELAXAMENTO TEMPORARIO;TRATAMENTO;3070
789638060733;FINALIZADORES;PHYTOGEN RELAXAMENTO TEMPORARIO;TRATAMENTO;3070
7896380607839;TRATAMENTO;KERATON SHAMPOO MAIS COR 300ML;TRATAMENTO;3200
789638060783;TRATAMENTO;KERATON SHAMPOO MAIS COR 300ML;TRATAMENTO;3200
7896380607846;TRATAMENTO;KERATON CONDICIONADOR MAIS COR 300ML;TRATAMENTO;3201
789638060784;TRATAMENTO;KERATON CONDICIONADOR MAIS COR 300ML;TRATAMENTO;3201
7896380607853;TRATAMENTO;KERATON MASK MAIS COR 300G;TRATAMENTO;3202
789638060785;TRATAMENTO;KERATON MASK MAIS COR 300G;TRATAMENTO;3202
7896380607860;TRATAMENTO;KERATON SHAMPOO MAIS FORÇA 300ML;TRATAMENTO;3203
789638060786;TRATAMENTO;KERATON SHAMPOO MAIS FORÇA 300ML;TRATAMENTO;3203
7896380607877;TRATAMENTO;KERATON CONDICIONADOR MAIS FORÇA 300ML;TRATAMENTO;3204
789638060787;TRATAMENTO;KERATON CONDICIONADOR MAIS FORÇA 300ML;TRATAMENTO;3204
7896380607884;TRATAMENTO;KERATON MASK MAIS FORÇA 300G;TRATAMENTO;3205
789638060788;TRATAMENTO;KERATON MASK MAIS FORÇA 300G;TRATAMENTO;3205
7896380607891;TRATAMENTO;KERATON SHAMPOO MAIS HIDRATAÇÃO 300ML;TRATAMENTO;3206
789638060789;TRATAMENTO;KERATON SHAMPOO MAIS HIDRATAÇÃO 300ML;TRATAMENTO;3206
7896380607907;TRATAMENTO;KERATON COND MAIS HIDRATAÇÃO 300ML;TRATAMENTO;3207
789638060790;TRATAMENTO;KERATON COND MAIS HIDRATAÇÃO 300ML;TRATAMENTO;3207
7896380607914;TRATAMENTO;KERATON MASK MAIS HIDRATAÇÃO 300G;TRATAMENTO;3208
789638060791;TRATAMENTO;KERATON MASK MAIS HIDRATAÇÃO 300G;TRATAMENTO;3208
7896380660612;TRATAMENTO;KERATON LEAVE-IN USO ESSENCIAL 200 ML;TRATAMENTO;3209
789638066061;TRATAMENTO;KERATON LEAVE-IN USO ESSENCIAL 200 ML;TRATAMENTO;3209
7896380660971;TRATAMENTO;KERATON SH MUITO + LISO;TRATAMENTO;3219
7896380660995;TRATAMENTO;KERATON COND MUITO + LISO;TRATAMENTO;3220
7896380661008;TRATAMENTO;KERATON LEAVE IN MUITO + LISO;TRATAMENTO;3221
7896380660988;TRATAMENTO;KERATON MASK MUITO + LISO;TRATAMENTO;3222
7896380661053;TRATAMENTO;KERATON SH MUITO + CACHOS;TRATAMENTO;3223
7896380661077;TRATAMENTO;KERATON COND MUITO + CACHOS;TRATAMENTO;3224
7896380661084;TRATAMENTO;KERATON CR PENTEAR MUITO+ CACHOS;TRATAMENTO;3225
7896380661060;TRATAMENTO;KERATON MASK MUITO + CACHOS;TRATAMENTO;3226
7896380661107;TRATAMENTO;KERATON GELATINA MUITO + CACHOS;TRATAMENTO;3227
7896380661114;TRATAMENTO;KERATON REVITALIZADOR MUITO + CACHOS;TRATAMENTO;3228
7896380661091;TRATAMENTO;KERATON ÓLEO MUITO + CACHOS;TRATAMENTO;3229
7896380661015;TRATAMENTO;KERATON SH USO ESSENCIAL;TRATAMENTO;3230
7896380661039;TRATAMENTO;KERATON COND USO ESSENCIAL;TRATAMENTO;3231
7896380661022;TRATAMENTO;KERATON MASK USO ESSENCIAL;TRATAMENTO;3232
7896380661046;TRATAMENTO;KERATON LEAVE IN USO ESSENCIAL;TRATAMENTO;3233
7896380660629;MATIZADOR;KERATON SHINE MASK CHOCOLATE 240G;TRATAMENTO;4350
789638066062;MATIZADOR;KERATON SHINE MASK CHOCOLATE 240G;TRATAMENTO;4350
7896380660636;MATIZADOR;KERATON SHINE MASK PRETO AZL 240G;TRATAMENTO;4351
789638066063;MATIZADOR;KERATON SHINE MASK PRETO AZL 240G;TRATAMENTO;4351
7896380660643;MATIZADOR;KERATON SHINE MASK GELO 240G;TRATAMENTO;4352
7896380660650;MATIZADOR;KERATON SHINE MASK PRATA 240G;TRATAMENTO;4353
789638066065;MATIZADOR;KERATON SHINE MASK PRATA 240G;TRATAMENTO;4353
7896380660667;MATIZADOR;KERATON SHINE MASK PEROLA 240G;TRATAMENTO;4354
789638066066;MATIZADOR;KERATON SHINE MASK PEROLA 240G;TRATAMENTO;4354
7896380660674;MATIZADOR;KERATON SHINE MASK VERMELHO 240G;TRATAMENTO;4355
789638066067;MATIZADOR;KERATON SHINE MASK VERMELHO 240G;TRATAMENTO;4355
7896380660681;MATIZADOR;KERATON SHINE MASK COBRE 240G;TRATAMENTO;4356
789638066068;MATIZADOR;KERATON SHINE MASK COBRE 240G;TRATAMENTO;4356
7896380660698;MATIZADOR;KERATON SHINE MASK MARSALA 240G;TRATAMENTO;4357
789638066069;MATIZADOR;KERATON SHINE MASK MARSALA 240G;TRATAMENTO;4357
7896380660735;FINALIZADORES;KERATON ANTIQUEDA 140ML;TRATAMENTO;4374
789638066073;FINALIZADORES;KERATON ANTIQUEDA 140ML;TRATAMENTO;4374
7896380660742;FINALIZADORES;KERATON PRO QUERATINA LIQUIDA 140ML;TRATAMENTO;4375
789638066074;FINALIZADORES;KERATON PRO QUERATINA LIQUIDA 140ML;TRATAMENTO;4375
7896380660759;FINALIZADORES;KERATON RMC REPAIR 140ML;TRATAMENTO;4376
7896380660728;FINALIZADORES;KERATON SERUM ANTIFRIZZ 50ML;TRATAMENTO;4377
789638066072;FINALIZADORES;KERATON SERUM ANTIFRIZZ 50ML;TRATAMENTO;4377
7896380660957;FINALIZADORES;KERATON EPIC OIL 50ML;TRATAMENTO;4378
37896380660958;FINALIZADORES;KERATON EPIC OIL 50ML;TRATAMENTO;4378
